Applicant_ID,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
5009269,1,1,0,0,337500,2,1,1,5,1,1,1,0,10,2,29,5,0,35,1
5009270,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,29,1
5009271,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,30,1
5009272,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,26,1
5009274,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,41,1
5009275,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,30,1
5009276,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,16,1
5009277,1,0,0,0,180000,0,4,1,2,1,0,1,0,8,2,41,7,0,27,1
5009278,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,21,1
5009279,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,41,1
5009280,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,41,1
5009281,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,40,1
5009284,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,59,1
5009285,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,17,1
5009286,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,31,1
5009287,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,25,1
5009289,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,9,1
5009290,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,21,1
5009291,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,10,1
5009292,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,35,1
5009293,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,40,1
5009294,0,0,0,0,130500,4,4,0,1,1,0,1,0,1,2,42,14,0,31,1
5009297,0,0,0,0,193500,4,4,3,2,1,0,1,0,8,1,45,6,1,22,1
5009299,0,0,0,0,193500,4,4,3,2,1,0,1,0,8,1,45,6,1,33,1
5009300,0,0,0,0,193500,4,4,3,2,1,0,1,0,8,1,45,6,0,13,1
5009301,0,0,0,0,193500,4,4,3,2,1,0,1,0,8,1,45,6,0,9,1
5009325,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,17,1
5009327,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,18,1
5009328,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,11,1
5009329,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,18,1
5009330,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,15,1
5009331,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,18,1
5009332,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,15,1
5009333,1,1,0,0,267750,4,1,1,1,1,0,1,0,8,2,58,13,0,17,1
5009335,0,0,0,0,139500,4,1,2,1,1,0,0,0,10,1,45,20,0,10,1
5009336,0,0,0,0,139500,4,1,2,1,1,0,0,0,10,1,45,20,0,17,1
5009337,0,0,0,0,139500,4,1,2,1,1,0,0,0,10,1,45,20,0,17,1
5009338,1,0,0,0,67500,4,4,1,1,1,1,1,0,16,2,52,15,0,13,1
5009339,1,0,0,0,67500,4,4,1,1,1,1,1,0,16,2,52,15,3,10,1
5009340,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,35,1
5009341,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,35,1
5009342,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,29,1
5009343,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,29,1
5009344,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,16,1
5009345,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,24,1
5009346,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,30,7,0,10,1
5009349,1,0,0,0,180000,0,3,1,1,1,0,1,0,4,2,58,1,0,31,1
5009354,1,0,0,0,180000,0,3,1,1,1,0,1,0,4,2,58,1,1,5,1
5009355,0,0,0,0,135000,0,4,1,1,1,1,1,0,8,2,54,15,0,26,1
5009358,0,0,0,0,135000,0,4,1,1,1,1,1,0,8,2,54,15,0,26,1
5009359,0,1,0,0,900000,4,1,3,1,1,0,0,0,10,1,53,21,6,10,1
5009360,0,1,0,0,900000,4,1,3,1,1,0,0,0,10,1,53,21,2,7,1
5009361,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,21,1
5009362,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,17,1
5009363,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,17,1
5009364,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,5,1
5009365,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,20,1
5009366,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,1,58,1
5009367,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,41,2,0,44,1
5009378,0,0,0,2,225000,4,1,1,1,1,1,0,1,3,4,31,5,0,40,1
5009379,1,1,0,1,135000,4,4,1,1,1,1,0,0,14,3,26,4,0,5,1
5009380,1,1,0,1,135000,4,4,1,1,1,1,0,0,14,3,26,4,0,5,1
5009381,1,1,0,1,135000,4,4,1,1,1,1,0,0,14,3,26,4,0,9,1
5009382,1,1,0,1,135000,4,4,1,1,1,1,0,0,14,3,26,4,0,10,1
5009383,0,0,0,0,450000,2,1,1,1,1,0,1,0,10,2,41,16,0,31,1
5009384,0,0,0,0,450000,2,1,1,1,1,0,1,0,10,2,41,16,0,34,1
5009386,0,0,0,0,450000,2,1,1,1,1,0,1,0,10,2,41,16,0,7,1
5009387,0,0,0,0,450000,2,1,1,1,1,0,1,0,10,2,41,16,0,7,1
5009389,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,1,16,1
5009391,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,1,34,1
5009392,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,0,36,1
5009393,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,0,32,1
5009394,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,1,11,1
5009395,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,31,9,0,6,1
5009396,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,56,1
5009397,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,59,1
5009398,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,34,1
5009399,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,59,1
5009400,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,51,1
5009401,0,0,0,1,76500,4,1,0,1,1,1,0,0,0,3,35,2,0,57,1
5009402,1,0,0,0,202500,0,4,1,1,1,1,1,0,16,2,57,1,0,8,1
5009403,1,0,0,0,202500,0,4,1,1,1,1,1,0,16,2,57,1,0,45,1
5009404,0,0,0,2,67500,0,1,1,1,1,0,1,0,3,4,29,2,0,8,1
5009405,1,0,0,0,234000,4,2,1,1,1,1,1,0,4,2,39,7,0,21,1
5009406,1,0,0,0,234000,4,2,1,1,1,1,1,0,4,2,39,7,0,21,1
5009408,1,0,0,0,234000,4,2,1,1,1,1,1,0,4,2,39,7,0,38,1
5009410,1,0,0,0,234000,4,2,1,1,1,1,1,0,4,2,39,7,0,42,1
5009415,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,3,5,1
5009416,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,3,1
5009417,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,1,4,1
5009418,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,7,1
5009419,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,4,1
5009420,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,17,1
5009421,0,0,0,0,90000,4,4,3,1,1,1,1,0,3,1,53,2,0,9,1
5009423,0,0,0,0,81000,4,4,0,1,1,0,0,0,16,2,54,3,0,10,1
5009424,1,0,0,0,108000,4,4,3,0,1,1,0,0,2,1,23,4,1,26,1
5009425,1,0,0,0,108000,4,4,3,0,1,1,0,0,2,1,23,4,0,19,1
5009428,1,0,0,0,198000,4,4,3,5,1,1,0,0,8,1,24,4,0,15,1
5009429,1,0,0,0,198000,4,4,3,5,1,1,0,0,8,1,24,4,0,3,1
5009431,1,1,0,0,360000,2,1,1,2,1,1,1,0,4,2,41,4,0,14,1
5009447,1,1,0,0,81000,4,4,1,5,1,1,0,0,4,2,40,10,0,8,1
5009448,1,1,0,0,81000,4,4,1,5,1,1,0,0,4,2,40,10,0,13,1
5009450,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,23,1
5009451,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,23,1
5009452,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,23,1
5009453,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,17,1
5009454,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,44,1
5009455,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,23,1
5009456,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,60,1
5009457,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,22,1
5009458,0,0,0,0,202500,2,1,1,1,1,0,1,0,8,2,48,4,0,17,1
5009484,0,0,0,0,135000,4,4,1,2,1,0,0,0,2,2,34,3,0,18,1
5009485,0,0,0,0,135000,4,4,1,2,1,0,0,0,2,2,34,3,0,11,1
5009490,1,1,0,0,135000,0,4,1,1,1,1,1,0,8,2,45,18,0,40,1
5009492,1,1,0,0,135000,0,4,1,1,1,1,1,0,8,2,45,18,0,40,1
5009493,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,47,1
5009494,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,10,1
5009495,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,30,1
5009497,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,18,1
5009498,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,17,1
5009499,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,17,1
5009500,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,41,1
5009501,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,9,1
5009502,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,18,1
5009503,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,33,4,0,47,1
5009507,0,0,0,0,202500,4,1,1,1,1,0,1,0,3,2,45,14,0,12,1
5009508,0,0,0,0,202500,4,1,1,1,1,0,1,0,3,2,45,14,1,11,1
5009509,0,0,0,0,202500,4,1,1,1,1,0,1,0,3,2,45,14,0,33,1
5009510,0,0,0,0,202500,4,1,1,1,1,0,1,0,3,2,45,14,0,14,1
5009512,0,0,0,0,157500,4,2,1,1,1,0,0,0,3,2,47,8,0,23,1
5009513,0,0,0,0,157500,4,2,1,1,1,0,0,0,3,2,47,8,1,4,1
5009515,0,0,0,0,157500,4,2,1,1,1,0,0,0,3,2,47,8,0,33,1
5009516,0,0,0,0,157500,4,2,1,1,1,0,0,0,3,2,47,8,0,53,1
5009517,0,0,0,0,157500,4,2,1,1,1,0,0,0,3,2,47,8,0,21,1
5009518,1,1,0,2,180000,4,2,1,1,1,1,0,0,8,4,35,6,0,4,1
5009519,1,1,0,2,180000,4,2,1,1,1,1,0,0,8,4,35,6,0,29,1
5009521,1,1,0,2,180000,4,2,1,1,1,1,0,0,8,4,35,6,0,5,1
5009523,1,1,0,1,112500,4,4,2,0,1,1,0,0,8,2,33,4,0,11,1
5009524,1,1,0,1,112500,4,4,2,0,1,1,0,0,8,2,33,4,14,6,0
5009525,1,1,0,1,112500,4,4,2,0,1,1,0,0,8,2,33,4,0,21,1
5009536,1,1,0,0,216000,4,4,1,1,1,1,0,0,8,2,43,3,0,16,1
5009537,0,1,0,0,202500,0,4,1,1,1,1,1,0,14,2,43,5,0,57,1
5009540,0,1,0,0,202500,0,4,1,1,1,1,1,0,14,2,43,5,0,20,1
5009541,0,1,0,0,202500,0,4,1,1,1,1,1,0,14,2,43,5,1,13,1
5009543,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,36,1
5009545,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,49,1
5009546,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,1,35,1
5009548,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,2,1
5009551,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,49,1
5009553,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,3,1
5009554,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,36,1
5009555,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,54,1
5009556,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,1,4,1
5009557,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,19,1
5009558,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,1,35,1
5009559,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,43,1
5009560,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,37,1
5009561,0,0,0,0,198000,0,4,0,1,1,0,0,0,8,2,52,27,0,25,1
5009565,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,40,1
5009566,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,10,1
5009567,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,21,1
5009568,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,19,1
5009569,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,19,1
5009570,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,56,1
5009571,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,35,1
5009572,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,51,1
5009573,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,20,1
5009574,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,42,9,0,9,1
5009575,0,1,0,0,315000,4,4,1,1,1,0,0,0,0,2,47,3,0,24,1
5009576,0,1,0,0,315000,4,4,1,1,1,0,0,0,0,2,47,3,0,10,1
5009582,0,0,0,0,90000,4,4,2,1,1,0,0,0,14,1,32,2,2,21,1
5009583,0,0,0,0,90000,4,4,2,1,1,0,0,0,14,1,32,2,0,23,1
5009584,0,0,0,0,90000,4,4,2,1,1,0,0,0,14,1,32,2,2,21,1
5009585,0,0,0,0,45000,4,4,2,1,1,0,1,0,14,1,40,3,0,31,1
5009586,0,0,0,0,45000,4,4,2,1,1,0,1,0,14,1,40,3,0,12,1
5009593,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,22,1
5009594,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,9,1
5009595,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,22,1
5009597,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,42,1
5009599,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,22,1
5009600,0,1,0,0,144000,4,4,1,1,1,1,1,0,3,2,48,3,0,41,1
5009602,0,1,0,0,315000,0,1,1,1,1,1,1,0,14,2,37,8,0,43,1
5009603,0,0,0,1,112500,4,4,1,1,1,1,0,0,14,3,36,11,0,38,1
5009605,0,0,0,1,112500,4,4,1,1,1,1,0,0,14,3,36,11,0,6,1
5009606,0,0,0,1,112500,4,4,1,1,1,1,0,0,14,3,36,11,0,6,1
5009607,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,24,1
5009608,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,24,1
5009609,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,33,1
5009610,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,7,1
5009611,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,24,1
5009612,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,24,1
5009613,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,40,1
5009614,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,34,3,0,11,1
5009620,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,42,1
5009622,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,42,1
5009623,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,42,1
5009624,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,53,1,0,6,1
5009625,0,0,0,0,238500,4,4,1,1,1,1,0,0,8,2,53,10,0,39,1
5009627,0,0,0,0,238500,4,4,1,1,1,1,0,0,8,2,53,10,0,39,1
5009628,0,0,0,0,238500,4,4,1,1,1,1,0,0,8,2,53,10,15,45,1
5009629,0,0,0,0,238500,4,4,1,1,1,1,0,0,8,2,53,10,0,42,1
5009631,0,0,0,0,112500,4,4,1,1,1,0,1,0,8,2,28,6,0,28,1
5009632,0,0,0,0,112500,4,4,1,1,1,0,1,0,8,2,28,6,0,13,1
5009633,1,1,0,1,144000,4,2,1,1,1,1,0,0,4,3,28,1,0,24,1
5009634,1,1,0,1,144000,4,2,1,1,1,1,0,0,4,3,28,1,0,10,1
5009646,1,0,0,0,117000,4,4,3,1,1,1,0,0,9,1,41,11,0,16,1
5009647,1,0,0,0,117000,4,4,3,1,1,1,0,0,9,1,41,11,0,19,1
5009648,1,0,0,0,117000,4,4,3,1,1,1,0,0,9,1,41,11,0,17,1
5009671,0,0,0,0,135000,0,4,0,1,1,1,0,0,3,2,44,2,0,9,1
5009672,0,0,0,0,135000,0,4,0,1,1,1,0,0,3,2,44,2,0,7,1
5009694,1,1,0,0,1350000,0,1,1,2,1,0,1,1,10,2,36,5,2,23,1
5009695,1,1,0,0,1350000,0,1,1,2,1,0,1,1,10,2,36,5,1,6,1
5009698,1,1,0,0,1350000,0,1,1,2,1,0,1,1,10,2,36,5,1,27,1
5009699,1,1,0,0,1350000,0,1,1,2,1,0,1,1,10,2,36,5,1,7,1
5009700,1,1,0,0,1350000,0,1,1,2,1,0,1,1,10,2,36,5,1,8,1
5009706,0,0,0,0,157500,4,1,1,1,1,0,0,0,10,2,32,1,0,5,1
5009707,0,0,0,0,157500,4,1,1,1,1,0,0,0,10,2,32,1,0,16,1
5009709,0,0,0,0,157500,4,1,1,1,1,0,0,0,10,2,32,1,0,12,1
5009711,0,1,0,0,135000,4,4,0,5,1,1,1,0,14,2,31,2,0,5,1
5009712,0,1,0,0,135000,4,4,0,5,1,1,1,0,14,2,31,2,0,9,1
5009724,0,0,0,0,135000,4,1,1,1,1,0,1,0,14,2,28,7,0,42,1
5009725,0,0,0,0,135000,4,1,1,1,1,0,1,0,14,2,28,7,0,11,1
5009726,0,0,0,0,135000,4,1,1,1,1,0,1,0,14,2,28,7,0,8,1
5009727,0,0,0,0,135000,4,1,1,1,1,0,1,0,14,2,28,7,0,58,1
5009729,1,1,0,0,292500,4,4,1,1,1,1,0,0,8,2,37,4,0,5,1
5009730,1,1,0,0,292500,4,4,1,1,1,1,0,0,8,2,37,4,0,5,1
5009731,1,1,0,0,292500,4,4,1,1,1,1,0,0,8,2,37,4,0,6,1
5009732,0,1,0,0,270000,0,1,1,1,1,1,1,0,10,2,53,21,0,50,1
5009733,0,1,0,0,270000,0,1,1,1,1,1,1,0,10,2,53,21,0,50,1
5009734,0,1,0,0,270000,0,1,1,1,1,1,1,0,10,2,53,21,0,50,1
5009736,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,17,1
5009737,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,6,1
5009738,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,5,1
5009739,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,17,1
5009740,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,16,1
5009741,0,1,0,0,99000,4,4,1,1,1,1,1,0,3,2,41,13,0,16,1
5009742,0,0,0,0,135000,4,4,1,1,1,1,1,0,14,2,34,7,0,15,1
5009743,0,0,0,0,135000,4,4,1,1,1,1,1,0,14,2,34,7,0,21,1
5009757,1,1,0,0,270000,4,1,3,1,1,0,0,0,8,1,25,5,0,27,1
5009758,1,1,0,0,270000,4,1,3,1,1,0,0,0,8,1,25,5,0,28,1
5009759,1,1,0,0,270000,4,1,3,1,1,0,0,0,8,1,25,5,0,19,1
5009760,1,1,0,0,270000,4,1,3,1,1,0,0,0,8,1,25,5,0,10,1
5009761,1,1,0,0,270000,4,1,3,1,1,0,0,0,8,1,25,5,0,19,1
5009762,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,17,1
5009764,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,14,1
5009765,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,14,1
5009766,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,28,1
5009767,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,14,1
5009768,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,20,1
5009773,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,28,1
5009774,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,31,1
5009775,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,14,1
5009777,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,17,1
5009779,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,39,9,0,5,1
5009783,1,1,0,2,445500,2,1,1,2,1,1,0,0,3,4,41,19,0,29,1
5009784,1,1,0,2,445500,2,1,1,2,1,1,0,0,3,4,41,19,0,29,1
5009805,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,10,1
5009806,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,21,1
5009807,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,26,1
5009808,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,35,1
5009809,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,32,1
5009810,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,52,1
5009811,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,22,1
5009812,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,35,1
5009813,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,19,1
5009814,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,14,1
5009816,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,22,1
5009817,0,0,0,1,202500,4,4,1,1,1,1,1,0,14,3,33,9,0,22,1
5009819,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,9,1
5009820,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,9,1
5009821,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,13,1
5009822,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,21,1
5009823,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,21,1
5009824,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,0,22,1
5009825,0,1,0,0,99000,4,4,1,1,1,0,1,0,2,2,41,15,1,9,1
5009826,0,0,0,0,112500,4,4,1,1,1,1,0,0,14,2,44,2,0,26,1
5009827,0,0,0,0,112500,4,4,1,1,1,1,0,0,14,2,44,2,0,26,1
5009828,0,0,0,0,112500,4,4,1,1,1,1,0,0,14,2,44,2,0,26,1
5009829,0,0,0,0,112500,4,4,1,1,1,1,0,0,14,2,44,2,0,25,1
5009830,0,0,0,0,112500,4,4,1,1,1,1,0,0,14,2,44,2,0,26,1
5009831,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,20,1
5009832,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,6,1
5009833,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,40,1
5009834,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,5,1
5009835,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,14,1
5009836,1,1,0,0,166500,4,1,1,5,1,1,0,0,3,2,29,5,0,45,1
5009837,0,0,0,0,135000,2,4,0,1,1,0,0,0,11,2,36,16,0,12,1
5009838,0,0,0,0,135000,2,4,0,1,1,0,0,0,11,2,36,16,0,12,1
5009839,1,1,0,0,202500,4,4,0,1,1,0,0,0,8,2,35,2,0,34,1
5009841,1,1,0,0,202500,4,4,0,1,1,0,0,0,8,2,35,2,0,35,1
5009843,0,0,0,0,81000,0,4,2,1,1,0,0,0,14,1,50,5,1,22,1
5009844,1,1,0,0,180000,4,4,1,1,1,1,0,0,16,2,44,1,0,14,1
5009845,1,1,0,0,180000,4,4,1,1,1,1,0,0,16,2,44,1,0,46,1
5009846,1,0,0,0,225000,0,1,0,1,1,0,1,0,10,2,34,2,0,35,1
5009847,0,0,0,0,99000,0,1,1,1,1,0,0,0,14,2,28,2,0,17,1
5009848,0,0,0,0,99000,0,1,1,1,1,0,0,0,14,2,28,2,0,32,1
5009849,0,0,0,0,99000,0,1,1,1,1,0,0,0,14,2,28,2,0,52,1
5009850,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,23,1
5009851,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,16,1
5009852,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,7,1
5009853,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,39,1
5009854,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,7,1
5009856,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,1,7,1
5009857,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,39,1
5009858,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,22,1
5009859,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,28,1
5009860,1,1,0,0,360000,0,4,2,5,1,1,1,0,4,1,29,2,0,15,1
